0.081000	7.428932	2.671728	89.588730	31.822830	-52.024063	-28.745209
0.082000	7.518443	2.703508	89.536705	31.794085	-51.959904	-28.721859
0.083000	7.607902	2.735259	89.484749	31.765362	-51.895863	-28.698547
0.084000	7.697309	2.766981	89.432854	31.736664	-51.831932	-28.675282
0.085000	7.786664	2.798675	89.381020	31.707989	-51.768112	-28.652050
0.086000	7.875968	2.830340	89.329254	31.679337	-51.704411	-28.628868
0.087000	7.965219	2.861976	89.277550	31.650707	-51.640827	-28.605724
0.088000	8.054420	2.893584	89.225906	31.622101	-51.577351	-28.582619
0.089000	8.143568	2.925163	89.174332	31.593517	-51.513996	-28.559563
0.090000	8.232665	2.956714	89.122818	31.564959	-51.450745	-28.536541
0.091000	8.321711	2.988236	89.071365	31.536423	-51.387611	-28.513561
0.092000	8.410705	3.019730	89.019981	31.507910	-51.324596	-28.490627
0.093000	8.499648	3.051195	88.968658	31.479420	-51.261692	-28.467728
0.094000	8.588540	3.082632	88.917397	31.450953	-51.198898	-28.444874
0.095000	8.677381	3.114040	88.866196	31.422508	-51.136211	-28.422058
0.096000	8.766171	3.145420	88.815056	31.394087	-51.073639	-28.399284
0.097000	8.854909	3.176772	88.763985	31.365688	-51.011181	-28.376553
0.098000	8.943597	3.208095	88.712975	31.337313	-50.948830	-28.353859
0.099000	9.032233	3.239390	88.662025	31.308958	-50.886593	-28.331203
0.100000	9.120819	3.270656	88.611137	31.280626	-50.824467	-28.308594
0.101000	9.209354	3.301894	88.560310	31.252317	-50.762447	-28.286018
0.102000	9.297838	3.333104	88.509544	31.224031	-50.700539	-28.263489
0.103000	9.386271	3.364286	88.458847	31.195768	-50.638748	-28.240997
0.104000	9.474654	3.395439	88.408211	31.167528	-50.577068	-28.218548
0.105000	9.562986	3.426564	88.357635	31.139309	-50.515491	-28.196136
0.106000	9.651268	3.457661	88.307121	31.111113	-50.454021	-28.173763
0.107000	9.739499	3.488730	88.256668	31.082939	-50.392666	-28.151432
0.108000	9.827681	3.519771	88.206276	31.054789	-50.331417	-28.129139
0.109000	9.915812	3.550783	88.155945	31.026659	-50.270275	-28.106884
0.110000	10.003892	3.581768	88.105675	30.998552	-50.209248	-28.084671
0.111000	10.091923	3.612724	88.055466	30.970469	-50.148323	-28.062496
0.112000	10.179903	3.643653	88.005318	30.942406	-50.087502	-28.040359
0.113000	10.267834	3.674553	87.955231	30.914366	-50.026791	-28.018265
0.114000	10.355714	3.705425	87.905205	30.886347	-49.966194	-27.996208
0.115000	10.443544	3.736270	87.855240	30.858351	-49.905701	-27.974190
0.116000	10.531324	3.767086	87.805336	30.830376	-49.845310	-27.952209
0.117000	10.619055	3.797874	87.755493	30.802423	-49.785027	-27.930267
0.118000	10.706736	3.828635	87.705711	30.774492	-49.724857	-27.908367
0.119000	10.794367	3.859368	87.655983	30.746584	-49.664783	-27.886501
0.120000	10.881948	3.890072	87.606316	30.718697	-49.604816	-27.864677
0.121000	10.969481	3.920749	87.556709	30.690832	-49.544956	-27.842888
0.122000	11.056963	3.951398	87.507164	30.662989	-49.485203	-27.821140
0.123000	11.144396	3.982020	87.457680	30.635168	-49.425556	-27.799431
0.124000	11.231779	4.012613	87.408257	30.607368	-49.366009	-27.777760
0.125000	11.319114	4.043179	87.358887	30.579590	-49.306568	-27.756123
0.126000	11.406399	4.073717	87.309578	30.551834	-49.247234	-27.734528
0.127000	11.493634	4.104228	87.260330	30.524099	-49.188000	-27.712967
0.128000	11.580821	4.134710	87.211143	30.496386	-49.128876	-27.691448
0.129000	11.667958	4.165165	87.162018	30.468695	-49.069855	-27.669968
0.130000	11.755047	4.195592	87.112946	30.441025	-49.010929	-27.648518
0.131000	11.842086	4.225992	87.063934	30.413376	-48.952110	-27.627110
0.132000	11.929076	4.256364	87.014984	30.385748	-48.893398	-27.605743
0.133000	12.016018	4.286708	86.966087	30.358143	-48.834785	-27.584408
0.134000	12.102911	4.317025	86.917252	30.330559	-48.776272	-27.563110
0.135000	12.189755	4.347314	86.868477	30.302996	-48.717869	-27.541855
0.136000	12.276551	4.377576	86.819756	30.275454	-48.659561	-27.520634
0.137000	12.363298	4.407810	86.771095	30.247932	-48.601357	-27.499447
0.138000	12.449997	4.438017	86.722496	30.220432	-48.543259	-27.478302
0.139000	12.536647	4.468196	86.673950	30.192953	-48.485252	-27.457188
0.140000	12.623248	4.498348	86.625465	30.165497	-48.427353	-27.436115
0.141000	12.709801	4.528472	86.577042	30.138062	-48.369553	-27.415077
0.142000	12.796306	4.558569	86.528671	30.110647	-48.311859	-27.394077
0.143000	12.882762	4.588638	86.480362	30.083254	-48.254265	-27.373116
0.144000	12.969170	4.618680	86.432106	30.055882	-48.196762	-27.352188
0.145000	13.055530	4.648695	86.383911	30.028530	-48.139366	-27.331295
0.146000	13.141841	4.678683	86.335770	30.001200	-48.082066	-27.310440
0.147000	13.228105	4.708643	86.287689	29.973888	-48.024864	-27.289623
0.148000	13.314321	4.738576	86.239662	29.946598	-47.967762	-27.268837
0.149000	13.400488	4.768482	86.191696	29.919329	-47.910763	-27.248093
0.150000	13.486608	4.798360	86.143784	29.892080	-47.853859	-27.227379
0.151000	13.572680	4.828212	86.095932	29.864853	-47.797058	-27.206707
0.152000	13.658704	4.858036	86.048134	29.837646	-47.740349	-27.186066
0.153000	13.744680	4.887833	86.000397	29.810461	-47.683746	-27.165466
0.154000	13.830609	4.917603	85.952713	29.783295	-47.627232	-27.144894
0.155000	13.916491	4.947346	85.905083	29.756149	-47.570816	-27.124363
0.156000	14.002324	4.977061	85.857513	29.729025	-47.514511	-27.103867
0.157000	14.088110	5.006750	85.809998	29.701921	-47.458286	-27.083405
0.158000	14.173849	5.036411	85.762543	29.674837	-47.402168	-27.062977
0.159000	14.259541	5.066045	85.715141	29.647774	-47.346146	-27.042587
0.160000	14.345184	5.095653	85.667793	29.620731	-47.290215	-27.022232
0.161000	14.430781	5.125233	85.620506	29.593710	-47.234390	-27.001911
0.162000	14.516331	5.154786	85.573273	29.566708	-47.178654	-26.981625
0.163000	14.601833	5.184312	85.526093	29.539726	-47.123009	-26.961372
0.164000	14.687289	5.213812	85.478966	29.512764	-47.067467	-26.941154
0.165000	14.772697	5.243284	85.431900	29.485823	-47.012012	-26.920975
0.166000	14.858059	5.272730	85.384888	29.458902	-46.956665	-26.900829
0.167000	14.943374	5.302148	85.337929	29.432001	-46.901402	-26.880714
0.168000	15.028642	5.331540	85.291031	29.405121	-46.846241	-26.860638
0.169000	15.113862	5.360905	85.244186	29.378260	-46.791172	-26.840595
0.170000	15.199036	5.390243	85.197395	29.351419	-46.736202	-26.820587
0.171000	15.284163	5.419554	85.150658	29.324598	-46.681316	-26.800610
0.172000	15.369244	5.448839	85.103973	29.297798	-46.626530	-26.780670
0.173000	15.454278	5.478096	85.057350	29.271017	-46.571838	-26.760761
0.174000	15.539266	5.507328	85.010780	29.244257	-46.517239	-26.740891
0.175000	15.624207	5.536532	84.964264	29.217516	-46.462734	-26.721054
0.176000	15.709101	5.565710	84.917801	29.190794	-46.408321	-26.701248
0.177000	15.793949	5.594861	84.871391	29.164093	-46.354000	-26.681477
0.178000	15.878751	5.623985	84.825035	29.137411	-46.299770	-26.661739
0.179000	15.963507	5.653082	84.778732	29.110750	-46.245632	-26.642033
0.180000	16.048216	5.682153	84.732483	29.084108	-46.191586	-26.622364
0.181000	16.132879	5.711197	84.686295	29.057486	-46.137638	-26.602726
0.182000	16.217497	5.740215	84.640160	29.030884	-46.083782	-26.583126
0.183000	16.302069	5.769206	84.594078	29.004301	-46.030018	-26.563557
0.184000	16.386593	5.798171	84.548050	28.977737	-45.976341	-26.544022
0.185000	16.471071	5.827108	84.502075	28.951193	-45.922760	-26.524517
0.186000	16.555504	5.856020	84.456154	28.924669	-45.869270	-26.505047
0.187000	16.639891	5.884905	84.410286	28.898165	-45.815865	-26.485611
0.188000	16.724232	5.913764	84.364471	28.871679	-45.762554	-26.466209
0.189000	16.808527	5.942595	84.318710	28.845213	-45.709335	-26.446838
0.190000	16.892776	5.971401	84.273003	28.818766	-45.656204	-26.427498
0.191000	16.976980	6.000180	84.227348	28.792337	-45.603165	-26.408195
0.192000	17.061140	6.028933	84.181747	28.765928	-45.550217	-26.388924
0.193000	17.145254	6.057660	84.136200	28.739540	-45.497356	-26.369682
0.194000	17.229322	6.086360	84.090706	28.713171	-45.444588	-26.350475
0.195000	17.313345	6.115033	84.045258	28.686821	-45.391899	-26.331299
0.196000	17.397322	6.143681	83.999863	28.660490	-45.339306	-26.312157
0.197000	17.481253	6.172302	83.954521	28.634178	-45.286797	-26.293045
0.198000	17.565140	6.200897	83.909233	28.607885	-45.234375	-26.273968
0.199000	17.648981	6.229465	83.863998	28.581612	-45.182049	-26.254921
0.200000	17.732777	6.258007	83.818817	28.555357	-45.129807	-26.235909
0.201000	17.816528	6.286523	83.773689	28.529121	-45.077660	-26.216927
0.202000	17.900234	6.315012	83.728615	28.502905	-45.025600	-26.197979
0.203000	17.983896	6.343476	83.683586	28.476707	-44.973618	-26.179058
0.204000	18.067513	6.371914	83.638611	28.450529	-44.921726	-26.160172
0.205000	18.151083	6.400325	83.593689	28.424370	-44.869930	-26.141319
0.206000	18.234610	6.428710	83.548820	28.398228	-44.818214	-26.122494
0.207000	18.318090	6.457069	83.504005	28.372105	-44.766590	-26.103706
0.208000	18.401527	6.485403	83.459236	28.346001	-44.715046	-26.084946
0.209000	18.484921	6.513710	83.414520	28.319916	-44.663589	-26.066216
0.210000	18.568268	6.541990	83.369858	28.293850	-44.612221	-26.047520
0.211000	18.651571	6.570245	83.325249	28.267803	-44.560944	-26.028858
0.212000	18.734829	6.598474	83.280685	28.241774	-44.509743	-26.010223
0.213000	18.818043	6.626677	83.236176	28.215763	-44.458633	-25.991619
0.214000	18.901213	6.654853	83.191719	28.189772	-44.407608	-25.973049
0.215000	18.984339	6.683004	83.147308	28.163799	-44.356670	-25.954510
0.216000	19.067419	6.711129	83.102951	28.137844	-44.305813	-25.935997
0.217000	19.150455	6.739228	83.058647	28.111908	-44.255043	-25.917519
0.218000	19.233448	6.767301	83.014389	28.085991	-44.204357	-25.899071
0.219000	19.316397	6.795348	82.970184	28.060091	-44.153755	-25.880653
0.220000	19.399302	6.823370	82.926033	28.034210	-44.103245	-25.862267
0.221000	19.482161	6.851365	82.881927	28.008348	-44.052814	-25.843914
0.222000	19.564976	6.879334	82.837875	27.982504	-44.002468	-25.825588
0.223000	19.647747	6.907278	82.793877	27.956678	-43.952206	-25.807295
0.224000	19.730474	6.935196	82.749924	27.930872	-43.902027	-25.789032
0.225000	19.813158	6.963088	82.706024	27.905083	-43.851936	-25.770800
0.226000	19.895798	6.990954	82.662170	27.879313	-43.801918	-25.752594
0.227000	19.978394	7.018795	82.618370	27.853559	-43.751991	-25.734421
0.228000	20.060946	7.046610	82.574615	27.827826	-43.702141	-25.716278
0.229000	20.143456	7.074399	82.530914	27.802109	-43.652382	-25.698168
0.230000	20.225922	7.102162	82.487259	27.776411	-43.602695	-25.680084
0.231000	20.308344	7.129900	82.443657	27.750731	-43.553101	-25.662031
0.232000	20.390722	7.157613	82.400101	27.725069	-43.503582	-25.644009
0.233000	20.473057	7.185299	82.356598	27.699425	-43.454147	-25.626017
0.234000	20.555347	7.212960	82.313141	27.673800	-43.404793	-25.608051
0.235000	20.637596	7.240596	82.269737	27.648191	-43.355522	-25.590118
0.236000	20.719801	7.268206	82.226379	27.622601	-43.306332	-25.572216
0.237000	20.801962	7.295790	82.183075	27.597029	-43.257225	-25.554342
0.238000	20.884081	7.323349	82.139816	27.571474	-43.208199	-25.536499
0.239000	20.966156	7.350882	82.096611	27.545938	-43.159260	-25.518684
0.240000	21.048187	7.378389	82.053452	27.520420	-43.110397	-25.500900
0.241000	21.130177	7.405871	82.010338	27.494919	-43.061604	-25.483143
0.242000	21.212122	7.433328	81.967278	27.469435	-43.012905	-25.465416
0.243000	21.294025	7.460759	81.924263	27.443970	-42.964283	-25.447720
0.244000	21.375885	7.488165	81.881302	27.418522	-42.915737	-25.430052
0.245000	21.457703	7.515545	81.838387	27.393091	-42.867279	-25.412415
0.246000	21.539476	7.542901	81.795517	27.367680	-42.818897	-25.394804
0.247000	21.621208	7.570230	81.752701	27.342285	-42.770592	-25.377224
0.248000	21.702896	7.597534	81.709930	27.316908	-42.722370	-25.359671
0.249000	21.784542	7.624813	81.667206	27.291548	-42.674229	-25.342148
0.250000	21.866146	7.652067	81.624535	27.266205	-42.626160	-25.324654
0.251000	21.947706	7.679295	81.581909	27.240881	-42.578178	-25.307190
0.252000	22.029224	7.706498	81.539330	27.215574	-42.530270	-25.289751
0.253000	22.110701	7.733676	81.496796	27.190285	-42.482433	-25.272343
0.254000	22.192133	7.760828	81.454315	27.165012	-42.434692	-25.254963
0.255000	22.273523	7.787956	81.411880	27.139757	-42.387016	-25.237612
0.256000	22.354872	7.815058	81.369492	27.114519	-42.339420	-25.220289
0.257000	22.436178	7.842134	81.327148	27.089298	-42.291904	-25.202995
0.258000	22.517443	7.869186	81.284859	27.064095	-42.244465	-25.185726
0.259000	22.598663	7.896212	81.242615	27.038908	-42.197109	-25.168491
0.260000	22.679842	7.923213	81.200417	27.013739	-42.149826	-25.151283
0.261000	22.760979	7.950190	81.158264	26.988586	-42.102615	-25.134098
0.262000	22.842073	7.977140	81.116165	26.963451	-42.055489	-25.116947
0.263000	22.923126	8.004066	81.074112	26.938334	-42.008442	-25.099823
0.264000	23.004137	8.030967	81.032104	26.913233	-41.961468	-25.082726
0.265000	23.085106	8.057842	80.990143	26.888149	-41.914570	-25.065655
0.266000	23.166033	8.084693	80.948227	26.863083	-41.867744	-25.048613
0.267000	23.246918	8.111519	80.906357	26.838034	-41.820995	-25.031597
0.268000	23.327761	8.138319	80.864532	26.813002	-41.774326	-25.014612
0.269000	23.408562	8.165094	80.822762	26.787987	-41.727737	-24.997654
0.270000	23.489323	8.191845	80.781036	26.762989	-41.681221	-24.980724
0.271000	23.570042	8.218571	80.739357	26.738008	-41.634781	-24.963821
0.272000	23.650719	8.245272	80.697723	26.713045	-41.588417	-24.946945
0.273000	23.731354	8.271947	80.656136	26.688099	-41.542130	-24.930099
0.274000	23.811947	8.298597	80.614594	26.663168	-41.495911	-24.913277
0.275000	23.892500	8.325223	80.573097	26.638254	-41.449772	-24.896482
0.276000	23.973011	8.351824	80.531647	26.613358	-41.403709	-24.879717
0.277000	24.053480	8.378400	80.490242	26.588478	-41.357716	-24.862978
0.278000	24.133909	8.404951	80.448883	26.563616	-41.311798	-24.846264
0.279000	24.214296	8.431478	80.407570	26.538769	-41.265953	-24.829578
0.280000	24.294641	8.457979	80.366302	26.513939	-41.220184	-24.812920
0.281000	24.374947	8.484456	80.325081	26.489126	-41.174492	-24.796289
0.282000	24.455210	8.510908	80.283905	26.464331	-41.128868	-24.779684
0.283000	24.535433	8.537335	80.242775	26.439550	-41.083324	-24.763107
0.284000	24.615614	8.563738	80.201691	26.414787	-41.037849	-24.746555
0.285000	24.695755	8.590116	80.160652	26.390041	-40.992451	-24.730030
0.286000	24.775854	8.616468	80.119659	26.365311	-40.947124	-24.713535
0.287000	24.855913	8.642797	80.078712	26.340597	-40.901875	-24.697065
0.288000	24.935930	8.669100	80.037811	26.315901	-40.856697	-24.680622
0.289000	25.015907	8.695378	79.996956	26.291220	-40.811592	-24.664204
0.290000	25.095842	8.721633	79.956146	26.266556	-40.766563	-24.647816
0.291000	25.175737	8.747863	79.915382	26.241907	-40.721600	-24.631451
0.292000	25.255592	8.774068	79.874664	26.217276	-40.676716	-24.615114
0.293000	25.335405	8.800248	79.833984	26.192661	-40.631897	-24.598801
0.294000	25.415178	8.826404	79.793350	26.168062	-40.587151	-24.582516
0.295000	25.494911	8.852535	79.752762	26.143480	-40.542480	-24.566256
0.296000	25.574604	8.878642	79.712219	26.118914	-40.497879	-24.550022
0.297000	25.654255	8.904724	79.671722	26.094364	-40.453354	-24.533817
0.298000	25.733866	8.930781	79.631271	26.069830	-40.408897	-24.517635
0.299000	25.813437	8.956815	79.590866	26.045313	-40.364517	-24.501482
0.300000	25.892967	8.982823	79.550499	26.020811	-40.320194	-24.485352
0.301000	25.972458	9.008807	79.510178	25.996326	-40.275951	-24.469246
0.302000	26.051908	9.034767	79.469902	25.971857	-40.231781	-24.453171
0.303000	26.131317	9.060702	79.429672	25.947403	-40.187679	-24.437119
0.304000	26.210686	9.086613	79.389488	25.922966	-40.143654	-24.421095
0.305000	26.290014	9.112499	79.349342	25.898544	-40.099689	-24.405094
0.306000	26.369303	9.138361	79.309242	25.874140	-40.055801	-24.389118
0.307000	26.448551	9.164199	79.269188	25.849751	-40.011978	-24.373169
0.308000	26.527760	9.190012	79.229179	25.825377	-39.968231	-24.357246
0.309000	26.606928	9.215801	79.189209	25.801020	-39.924549	-24.341347
0.310000	26.686058	9.241566	79.149284	25.776678	-39.880939	-24.325476
0.311000	26.765148	9.267306	79.109406	25.752352	-39.837399	-24.309628
0.312000	26.844198	9.293022	79.069565	25.728043	-39.793922	-24.293804
0.313000	26.923208	9.318714	79.029770	25.703749	-39.750523	-24.278008
0.314000	27.002178	9.344381	78.990021	25.679470	-39.707191	-24.262234
0.314999	27.081108	9.370025	78.950310	25.655209	-39.663918	-24.246487
0.315999	27.160000	9.395643	78.910645	25.630962	-39.620724	-24.230764
0.316999	27.238852	9.421238	78.871025	25.606731	-39.577602	-24.215069
0.317999	27.317663	9.446809	78.831444	25.582516	-39.534538	-24.199394
0.318999	27.396435	9.472355	78.791908	25.558317	-39.491547	-24.183748
0.319999	27.475168	9.497877	78.752419	25.534134	-39.448627	-24.168127
0.320999	27.553862	9.523375	78.712967	25.509966	-39.405773	-24.152527
0.321999	27.632515	9.548848	78.673561	25.485813	-39.362988	-24.136955
0.322999	27.711130	9.574298	78.634201	25.461676	-39.320274	-24.121410
0.323999	27.789705	9.599724	78.594879	25.437553	-39.277622	-24.105885
0.324999	27.868240	9.625125	78.555603	25.413448	-39.235043	-24.090387
0.325999	27.946737	9.650502	78.516365	25.389359	-39.192528	-24.074913
0.326999	28.025194	9.675856	78.477173	25.365284	-39.150078	-24.059464
0.327999	28.103613	9.701185	78.438026	25.341225	-39.107700	-24.044039
0.328999	28.181992	9.726490	78.398918	25.317181	-39.065388	-24.028639
0.329999	28.260332	9.751771	78.359856	25.293152	-39.023148	-24.013264
0.330999	28.338633	9.777028	78.320831	25.269138	-38.980965	-23.997911
0.331999	28.416895	9.802261	78.281853	25.245140	-38.938854	-23.982584
0.332999	28.495119	9.827471	78.242912	25.221157	-38.896805	-23.967279
0.333999	28.573303	9.852656	78.204018	25.197189	-38.854828	-23.952002
0.334999	28.651449	9.877818	78.165161	25.173237	-38.812916	-23.936745
0.335999	28.729557	9.902955	78.126350	25.149300	-38.771072	-23.921516
0.336999	28.807625	9.928068	78.087578	25.125378	-38.729290	-23.906307
0.337999	28.885654	9.953157	78.048851	25.101471	-38.687572	-23.891125
0.338999	28.963646	9.978223	78.010162	25.077579	-38.645924	-23.875965
0.339999	29.041597	10.003264	77.971519	25.053703	-38.604340	-23.860830
0.340999	29.119511	10.028282	77.932915	25.029842	-38.562820	-23.845718
0.341999	29.197386	10.053276	77.894348	25.005997	-38.521366	-23.830631
0.342999	29.275223	10.078246	77.855827	24.982166	-38.479977	-23.815567
0.343999	29.353022	10.103192	77.817345	24.958351	-38.438652	-23.800526
0.344999	29.430780	10.128115	77.778908	24.934551	-38.397396	-23.785509
0.345999	29.508501	10.153013	77.740509	24.910767	-38.356201	-23.770515
0.346999	29.586184	10.177888	77.702156	24.886995	-38.315071	-23.755547
0.347999	29.663828	10.202740	77.663841	24.863239	-38.274010	-23.740601
0.348999	29.741434	10.227568	77.625565	24.839499	-38.233006	-23.725676
0.349999	29.819002	10.252372	77.587334	24.815773	-38.192074	-23.710777
0.350999	29.896532	10.277152	77.549141	24.792063	-38.151199	-23.695900
0.351999	29.974024	10.301908	77.510986	24.768368	-38.110390	-23.681047
0.352999	30.051477	10.326641	77.472878	24.744686	-38.069645	-23.666218
0.353999	30.128893	10.351350	77.434807	24.721020	-38.028965	-23.651411
0.354999	30.206270	10.376036	77.396774	24.697369	-37.988346	-23.636627
0.355999	30.283609	10.400698	77.358788	24.673733	-37.947788	-23.621866
0.356999	30.360910	10.425336	77.320839	24.650110	-37.907303	-23.607128
0.357999	30.438175	10.449950	77.282928	24.626503	-37.866875	-23.592415
0.358999	30.515402	10.474542	77.245064	24.602911	-37.826511	-23.577724
0.359999	30.592590	10.499109	77.207237	24.579332	-37.786209	-23.563055
0.360999	30.669741	10.523653	77.169449	24.555769	-37.745972	-23.548409
0.361999	30.746853	10.548174	77.131706	24.532221	-37.705799	-23.533787
0.362999	30.823929	10.572671	77.094002	24.508688	-37.665684	-23.519188
0.363999	30.900967	10.597144	77.056335	24.485168	-37.625633	-23.504612
0.364999	30.977966	10.621594	77.018707	24.461664	-37.585644	-23.490055
0.365999	31.054928	10.646021	76.981125	24.438173	-37.545723	-23.475525
0.366999	31.131853	10.670424	76.943581	24.414698	-37.505859	-23.461018
0.367999	31.208740	10.694803	76.906075	24.391237	-37.466061	-23.446529
0.368999	31.285589	10.719159	76.868607	24.367790	-37.426315	-23.432064
0.369999	31.362402	10.743492	76.831177	24.344358	-37.386635	-23.417622
0.370999	31.439177	10.767801	76.793793	24.320940	-37.347023	-23.403204
0.371999	31.515915	10.792088	76.756447	24.297537	-37.307465	-23.388805
0.372999	31.592615	10.816350	76.719139	24.274149	-37.267971	-23.374432
0.373999	31.669279	10.840590	76.681870	24.250774	-37.228535	-23.360079
0.374999	31.745905	10.864805	76.644638	24.227415	-37.189159	-23.345749
0.375999	31.822495	10.888998	76.607452	24.204069	-37.149857	-23.331442
0.376999	31.899046	10.913167	76.570305	24.180738	-37.110607	-23.317156
0.377999	31.975561	10.937313	76.533195	24.157421	-37.071419	-23.302895
