0.113000	10.267398	3.675750	87.944122	30.945208
0.114000	10.355267	3.706654	87.893906	30.917727
0.115000	10.443086	3.737531	87.843742	30.890272
0.116000	10.530854	3.768380	87.793640	30.862844
0.117000	10.618573	3.799202	87.743599	30.835443
0.118000	10.706242	3.829996	87.693619	30.808067
0.119000	10.793860	3.860763	87.643692	30.780718
0.120000	10.881430	3.891503	87.593826	30.753395
0.121000	10.968948	3.922215	87.544022	30.726099
0.122000	11.056417	3.952901	87.494270	30.698828
0.123000	11.143837	3.983559	87.444580	30.671583
0.124000	11.231207	4.014189	87.394951	30.644363
0.125000	11.318527	4.044793	87.345375	30.617170
0.126000	11.405798	4.075369	87.295860	30.590004
0.127000	11.493020	4.105918	87.246399	30.562862
0.128000	11.580193	4.136441	87.196999	30.535748
0.129000	11.667315	4.166936	87.147652	30.508657
0.130000	11.754389	4.197404	87.098366	30.481594
0.131000	11.841413	4.227845	87.049141	30.454556
0.132000	11.928389	4.258259	86.999969	30.427544
0.133000	12.015315	4.288646	86.950859	30.400557
0.134000	12.102192	4.319006	86.901802	30.373594
0.135000	12.189020	4.349339	86.852806	30.346659
0.136000	12.275800	4.379646	86.803864	30.319748
0.137000	12.362531	4.409925	86.754974	30.292862
0.138000	12.449212	4.440178	86.706146	30.266003
0.139000	12.535845	4.470404	86.657372	30.239168
0.140000	12.622429	4.500603	86.608658	30.212358
0.141000	12.708964	4.530775	86.559998	30.185574
0.142000	12.795451	4.560921	86.511398	30.158815
0.143000	12.881889	4.591040	86.462852	30.132082
0.144000	12.968280	4.621132	86.414360	30.105373
0.145000	13.054622	4.651197	86.365929	30.078690
0.146000	13.140915	4.681236	86.317551	30.052031
0.147000	13.227160	4.711248	86.269226	30.025396
0.148000	13.313357	4.741234	86.220963	29.998787
0.149000	13.399506	4.771193	86.172752	29.972202
0.150000	13.485606	4.801125	86.124596	29.945642
0.151000	13.571659	4.831031	86.076492	29.919107
0.152000	13.657663	4.860910	86.028450	29.892597
0.153000	13.743620	4.890763	85.980461	29.866112
0.154000	13.829529	4.920590	85.932526	29.839651
0.155000	13.915390	4.950390	85.884644	29.813215
0.156000	14.001203	4.980164	85.836823	29.786804
0.157000	14.086967	5.009911	85.789055	29.760418
0.158000	14.172685	5.039631	85.741341	29.734056
0.159000	14.258354	5.069326	85.693680	29.707720
0.160000	14.343976	5.098994	85.646072	29.681406
0.161000	14.429551	5.128636	85.598526	29.655117
0.162000	14.515079	5.158252	85.551033	29.628853
0.163000	14.600558	5.187842	85.503593	29.602613
0.164000	14.685991	5.217405	85.456207	29.576397
0.165000	14.771377	5.246943	85.408875	29.550205
0.166000	14.856714	5.276453	85.361595	29.524038
0.167000	14.942005	5.305938	85.314369	29.497894
0.168000	15.027248	5.335397	85.267197	29.471775
0.169000	15.112445	5.364830	85.220078	29.445679
0.170000	15.197595	5.394236	85.173012	29.419607
0.171000	15.282697	5.423616	85.125999	29.393560
0.172000	15.367752	5.452971	85.079041	29.367537
0.173000	15.452761	5.482299	85.032135	29.341537
0.174000	15.537723	5.511602	84.985283	29.315561
0.175000	15.622638	5.540879	84.938484	29.289610
0.176000	15.707506	5.570129	84.891739	29.263681
0.177000	15.792328	5.599354	84.845047	29.237776
0.178000	15.877103	5.628553	84.798409	29.211895
0.179000	15.961831	5.657726	84.751823	29.186037
0.180000	16.046513	5.686873	84.705292	29.160204
0.181000	16.131147	5.715995	84.658813	29.134394
0.182000	16.215736	5.745090	84.612389	29.108606
0.183000	16.300280	5.774160	84.566017	29.082844
0.184000	16.384777	5.803205	84.519699	29.057104
0.185000	16.469227	5.832223	84.473434	29.031387
0.186000	16.553631	5.861216	84.427216	29.005693
0.187000	16.637989	5.890183	84.381050	28.980024
0.188000	16.722301	5.919125	84.334938	28.954378
0.189000	16.806568	5.948040	84.288879	28.928755
0.190000	16.890787	5.976931	84.242874	28.903154
0.191000	16.974960	6.005795	84.196922	28.877577
0.192000	17.059088	6.034635	84.151016	28.852022
0.193000	17.143169	6.063448	84.105164	28.826490
0.194000	17.227205	6.092237	84.059364	28.800983
0.195000	17.311195	6.120999	84.013618	28.775499
0.196000	17.395140	6.149737	83.967918	28.750038
0.197000	17.479038	6.178449	83.922272	28.724600
0.198000	17.562893	6.207135	83.876678	28.699184
0.199000	17.646702	6.235796	83.831131	28.673792
0.200000	17.730465	6.264432	83.785637	28.648422
0.201000	17.814182	6.293043	83.740196	28.623075
0.202000	17.897854	6.321628	83.694809	28.597750
0.203000	17.981482	6.350187	83.649467	28.572447
0.204000	18.065063	6.378722	83.604179	28.547167
0.205000	18.148600	6.407231	83.558937	28.521910
0.206000	18.232090	6.435715	83.513748	28.496675
0.207000	18.315536	6.464174	83.468613	28.471464
0.208000	18.398937	6.492608	83.423523	28.446274
0.209000	18.482294	6.521016	83.378487	28.421106
0.210000	18.565605	6.549399	83.333504	28.395962
0.211000	18.648870	6.577758	83.288567	28.370840
0.212000	18.732092	6.606091	83.243683	28.345739
0.213000	18.815268	6.634399	83.198845	28.320662
0.214000	18.898399	6.662682	83.154060	28.295607
0.215000	18.981487	6.690940	83.109322	28.270575
0.216000	19.064529	6.719173	83.064636	28.245564
0.217000	19.147528	6.747381	83.019997	28.220575
0.218000	19.230480	6.775564	82.975410	28.195608
0.219000	19.313389	6.803722	82.930870	28.170664
0.220000	19.396254	6.831856	82.886383	28.145742
0.221000	19.479073	6.859964	82.841942	28.120842
0.222000	19.561848	6.888048	82.797554	28.095964
0.223000	19.644579	6.916106	82.753212	28.071108
0.224000	19.727266	6.944140	82.708923	28.046274
0.225000	19.809910	6.972149	82.664680	28.021461
0.226000	19.892508	7.000133	82.620483	27.996670
0.227000	19.975061	7.028092	82.576340	27.971901
0.228000	20.057571	7.056027	82.532242	27.947153
0.229000	20.140038	7.083938	82.488197	27.922428
0.230000	20.222460	7.111823	82.444199	27.897724
0.231000	20.304838	7.139684	82.400246	27.873041
0.232000	20.387173	7.167520	82.356346	27.848381
0.233000	20.469463	7.195331	82.312492	27.823742
0.234000	20.551710	7.223118	82.268684	27.799124
0.235000	20.633913	7.250880	82.224930	27.774529
0.236000	20.716072	7.278618	82.181221	27.749954
0.237000	20.798187	7.306331	82.137558	27.725401
0.238000	20.880259	7.334020	82.093941	27.700869
0.239000	20.962288	7.361684	82.050377	27.676359
0.240000	21.044273	7.389324	82.006859	27.651871
0.241000	21.126215	7.416939	81.963387	27.627403
0.242000	21.208113	7.444530	81.919968	27.602957
0.243000	21.289968	7.472096	81.876595	27.578531
0.244000	21.371780	7.499638	81.833267	27.554127
0.245000	21.453548	7.527156	81.789986	27.529743
0.246000	21.535275	7.554649	81.746750	27.505381
0.247000	21.616957	7.582118	81.703568	27.481041
0.248000	21.698595	7.609562	81.660431	27.456722
0.249000	21.780191	7.636982	81.617340	27.432425
0.250000	21.861744	7.664379	81.574295	27.408148
0.251000	21.943254	7.691751	81.531296	27.383892
0.252000	22.024721	7.719098	81.488342	27.359657
0.253000	22.106146	7.746421	81.445442	27.335442
0.254000	22.187527	7.773720	81.402588	27.311247
0.255000	22.268866	7.800995	81.359779	27.287073
0.256000	22.350161	7.828246	81.317017	27.262920
0.257000	22.431414	7.855473	81.274300	27.238789
0.258000	22.512625	7.882676	81.231628	27.214678
0.259000	22.593792	7.909854	81.189003	27.190588
0.260000	22.674917	7.937009	81.146423	27.166519
0.261000	22.756001	7.964139	81.103889	27.142469
0.262000	22.837040	7.991246	81.061401	27.118441
0.263000	22.918037	8.018328	81.018959	27.094433
0.264000	22.998993	8.045386	80.976562	27.070446
0.265000	23.079906	8.072421	80.934212	27.046478
0.266000	23.160778	8.099432	80.891907	27.022532
0.267000	23.241606	8.126419	80.849648	26.998606
0.268000	23.322392	8.153382	80.807434	26.974701
0.269000	23.403135	8.180321	80.765266	26.950815
0.270000	23.483837	8.207235	80.723145	26.926950
0.271000	23.564497	8.234126	80.681068	26.903107
0.272000	23.645115	8.260993	80.639038	26.879282
0.273000	23.725691	8.287837	80.597054	26.855478
0.274000	23.806225	8.314657	80.555115	26.831694
0.275000	23.886717	8.341454	80.513222	26.807930
0.276000	23.967167	8.368226	80.471375	26.784185
0.277000	24.047575	8.394975	80.429573	26.760462
0.278000	24.127941	8.421700	80.387817	26.736757
0.279000	24.208267	8.448400	80.346107	26.713074
0.280000	24.288551	8.475078	80.304436	26.689409
0.281000	24.368793	8.501732	80.262810	26.665766
0.282000	24.448994	8.528362	80.221230	26.642141
0.283000	24.529152	8.554969	80.179695	26.618538
0.284000	24.609270	8.581552	80.138206	26.594954
0.285000	24.689346	8.608111	80.096764	26.571390
0.286000	24.769381	8.634647	80.055367	26.547846
0.287000	24.849375	8.661160	80.014008	26.524321
0.288000	24.929327	8.687649	79.972694	26.500816
0.289000	25.009237	8.714114	79.931427	26.477331
0.290000	25.089108	8.740557	79.890205	26.453865
0.291000	25.168936	8.766975	79.849022	26.430420
0.292000	25.248724	8.793370	79.807884	26.406994
0.293000	25.328470	8.819742	79.766792	26.383587
0.294000	25.408176	8.846090	79.725746	26.360199
0.295000	25.487841	8.872416	79.684738	26.336832
0.296000	25.567465	8.898717	79.643776	26.313484
0.297000	25.647047	8.924995	79.602859	26.290155
0.298000	25.726589	8.951251	79.561989	26.266846
0.299000	25.806089	8.977483	79.521156	26.243555
0.300000	25.885550	9.003692	79.480370	26.220285
0.301000	25.964970	9.029877	79.439629	26.197035
0.302000	26.044348	9.056039	79.398926	26.173803
0.303000	26.123686	9.082178	79.358269	26.150591
0.304000	26.202984	9.108294	79.317657	26.127398
0.305000	26.282240	9.134386	79.277084	26.104223
0.306000	26.361456	9.160456	79.236557	26.081068
0.307000	26.440632	9.186502	79.196075	26.057932
0.308000	26.519768	9.212525	79.155632	26.034815
0.309000	26.598864	9.238525	79.115234	26.011717
0.310000	26.677917	9.264503	79.074875	25.988638
0.311000	26.756931	9.290457	79.034561	25.965578
0.312000	26.835905	9.316388	78.994293	25.942537
0.313000	26.914839	9.342297	78.954063	25.919516
0.314000	26.993732	9.368181	78.913879	25.896513
0.314999	27.072586	9.394043	78.873734	25.873529
0.315999	27.151400	9.419882	78.833633	25.850565
0.316999	27.230173	9.445698	78.793571	25.827620
0.317999	27.308907	9.471491	78.753555	25.804693
0.318999	27.387600	9.497261	78.713577	25.781784
0.319999	27.466253	9.523008	78.673645	25.758894
0.320999	27.544867	9.548733	78.633751	25.736023
0.321999	27.623440	9.574434	78.593903	25.713171
0.322999	27.701975	9.600113	78.554092	25.690338
0.323999	27.780470	9.625769	78.514328	25.667522
0.324999	27.858925	9.651402	78.474602	25.644726
0.325999	27.937340	9.677013	78.434921	25.621948
0.326999	28.015715	9.702601	78.395279	25.599190
0.327999	28.094051	9.728167	78.355682	25.576448
0.328999	28.172348	9.753709	78.316124	25.553726
0.329999	28.250605	9.779228	78.276611	25.531023
0.330999	28.328821	9.804726	78.237137	25.508337
0.331999	28.407000	9.830200	78.197701	25.485670
0.332999	28.485138	9.855652	78.158310	25.463022
0.333999	28.563238	9.881081	78.118958	25.440392
0.334999	28.641298	9.906487	78.079651	25.417780
0.335999	28.719318	9.931871	78.040382	25.395185
0.336999	28.797300	9.957232	78.001152	25.372610
0.337999	28.875242	9.982572	77.961967	25.350054
0.338999	28.953146	10.007888	77.922821	25.327515
0.339999	29.031010	10.033181	77.883713	25.304995
0.340999	29.108835	10.058453	77.844650	25.282492
0.341999	29.186621	10.083701	77.805626	25.260008
0.342999	29.264368	10.108928	77.766640	25.237541
0.343999	29.342077	10.134131	77.727699	25.215094
0.344999	29.419746	10.159313	77.688797	25.192663
0.345999	29.497377	10.184472	77.649933	25.170250
0.346999	29.574968	10.209609	77.611107	25.147856
0.347999	29.652521	10.234723	77.572327	25.125479
0.348999	29.730036	10.259815	77.533585	25.103121
0.349999	29.807512	10.284884	77.494881	25.080780
0.350999	29.884949	10.309932	77.456223	25.058456
0.351999	29.962347	10.334957	77.417603	25.036152
0.352999	30.039707	10.359960	77.379021	25.013865
0.353999	30.117029	10.384940	77.340477	24.991594
0.354999	30.194311	10.409899	77.301971	24.969343
0.355999	30.271555	10.434834	77.263512	24.947109
0.356999	30.348761	10.459748	77.225090	24.924892
0.357999	30.425928	10.484640	77.186707	24.902695
0.358999	30.503057	10.509509	77.148361	24.880514
0.359999	30.580149	10.534356	77.110054	24.858351
0.360999	30.657202	10.559181	77.071793	24.836205
0.361999	30.734217	10.583984	77.033569	24.814077
0.362999	30.811193	10.608766	76.995384	24.791967
0.363999	30.888132	10.633525	76.957237	24.769875
0.364999	30.965033	10.658261	76.919128	24.747799
0.365999	31.041895	10.682976	76.881058	24.725740
0.366999	31.118719	10.707668	76.843025	24.703699
0.367999	31.195505	10.732339	76.805038	24.681675
0.368999	31.272253	10.756988	76.767090	24.659670
0.369999	31.348963	10.781614	76.729179	24.637682
0.370999	31.425634	10.806219	76.691307	24.615711
0.371999	31.502270	10.830802	76.653473	24.593758
0.372999	31.578867	10.855363	76.615677	24.571821
0.373999	31.655426	10.879902	76.577919	24.549902
0.374999	31.731947	10.904419	76.540199	24.528000
0.375999	31.808430	10.928914	76.502518	24.506115
0.376999	31.884876	10.953387	76.464874	24.484247
0.377999	31.961285	10.977839	76.427269	24.462397
0.378999	32.037655	11.002268	76.389702	24.440563
0.379999	32.113987	11.026675	76.352173	24.418747
0.380999	32.190285	11.051062	76.314682	24.396948
0.381999	32.266544	11.075426	76.277229	24.375166
0.382999	32.342766	11.099769	76.239815	24.353401
0.383999	32.418949	11.124089	76.202438	24.331654
0.384999	32.495094	11.148388	76.165100	24.309921
0.385999	32.571205	11.172666	76.127800	24.288206
0.386999	32.647278	11.196921	76.090538	24.266508
0.387999	32.723312	11.221155	76.053314	24.244827
0.388999	32.799309	11.245367	76.016129	24.223164
0.389999	32.875271	11.269558	75.978981	24.201517
0.390999	32.951195	11.293727	75.941872	24.179888
0.391998	33.027081	11.317874	75.904800	24.158274
0.392998	33.102928	11.342000	75.867767	24.136677
0.393998	33.178741	11.366104	75.830772	24.115097
0.394998	33.254517	11.390187	75.793816	24.093534
0.395998	33.330254	11.414248	75.756897	24.071987
0.396998	33.405956	11.438288	75.720016	24.050457
0.397998	33.481621	11.462306	75.683167	24.028944
0.398998	33.557247	11.486302	75.646355	24.007446
0.399998	33.632839	11.510278	75.609581	23.985966
0.400998	33.708393	11.534231	75.572845	23.964502
0.401998	33.783913	11.558164	75.536148	23.943056
0.402998	33.859394	11.582074	75.499489	23.921625
0.403998	33.934837	11.605964	75.462868	23.900211
0.404998	34.010246	11.629832	75.426277	23.878813
0.405998	34.085617	11.653679	75.389725	23.857431
0.406998	34.160954	11.677505	75.353210	23.836067
0.407998	34.236252	11.701308	75.316734	23.814718
0.408998	34.311516	11.725091	75.280296	23.793386
0.409998	34.386742	11.748853	75.243896	23.772070
0.410998	34.461929	11.772593	75.207527	23.750771
0.411998	34.537083	11.796311	75.171196	23.729486
0.412998	34.612198	11.820009	75.134903	23.708220
0.413998	34.687279	11.843685	75.098648	23.686968
0.414998	34.762321	11.867340	75.062424	23.665733
0.415998	34.837330	11.890974	75.026237	23.644514
0.416998	34.912300	11.914587	74.990089	23.623312
0.417998	34.987236	11.938179	74.953979	23.602125
0.418998	35.062138	11.961749	74.917900	23.580956
0.419998	35.137001	11.985298	74.881859	23.559801
0.420998	35.211830	12.008826	74.845856	23.538664
0.421998	35.286621	12.032333	74.809891	23.517542
0.422998	35.361378	12.055820	74.773956	23.496435
0.423998	35.436096	12.079285	74.738060	23.475346
0.424998	35.510780	12.102729	74.702202	23.454271
0.425998	35.585430	12.126151	74.666374	23.433214
0.426998	35.660042	12.149552	74.630585	23.412172
0.427998	35.734619	12.172933	74.594833	23.391146
0.428998	35.809162	12.196292	74.559113	23.370136
0.429998	35.883667	12.219630	74.523430	23.349142
0.430998	35.958138	12.242948	74.487785	23.328163
0.431998	36.032574	12.266244	74.452171	23.307199
0.432998	36.106972	12.289519	74.416595	23.286253
0.433998	36.181335	12.312774	74.381058	23.265322
0.434998	36.255665	12.336008	74.345551	23.244406
0.435998	36.329956	12.359221	74.310081	23.223505
0.436998	36.404213	12.382414	74.274643	23.202621
0.437998	36.478436	12.405585	74.239243	23.181753
0.438998	36.552620	12.428736	74.203880	23.160900
0.439998	36.626770	12.451865	74.168549	23.140062
0.440998	36.700886	12.474974	74.133255	23.119240
0.441998	36.774967	12.498062	74.097992	23.098434
0.442998	36.849010	12.521130	74.062767	23.077644
0.443998	36.923019	12.544176	74.027573	23.056870
0.444998	36.996994	12.567202	73.992416	23.036110
0.445998	37.070934	12.590206	73.957298	23.015366
0.446998	37.144840	12.613191	73.922211	22.994637
0.447998	37.218708	12.636154	73.887161	22.973923
0.448998	37.292542	12.659097	73.852142	22.953224
0.449998	37.366341	12.682019	73.817162	22.932541
0.450998	37.440105	12.704921	73.782211	22.911873
0.451998	37.513836	12.727801	73.747299	22.891220
0.452998	37.587532	12.750662	73.712418	22.870583
0.453998	37.661194	12.773501	73.677574	22.849960
0.454998	37.734818	12.796321	73.642761	22.829353
0.455998	37.808407	12.819119	73.607986	22.808762
0.456998	37.881962	12.841897	73.573242	22.788185
0.457998	37.955482	12.864655	73.538536	22.767624
0.458998	38.028969	12.887391	73.503860	22.747078
0.459998	38.102421	12.910108	73.469223	22.726547
0.460998	38.175838	12.932803	73.434616	22.706032
0.461998	38.249222	12.955479	73.400040	22.685532
0.462998	38.322571	12.978133	73.365501	22.665047
0.463998	38.395885	13.000768	73.330994	22.644577
0.464998	38.469166	13.023381	73.296524	22.624123
0.465998	38.542412	13.045975	73.262085	22.603683
0.466998	38.615623	13.068548	73.227684	22.583260
0.467998	38.688801	13.091101	73.193314	22.562849
0.468998	38.761944	13.113633	73.158974	22.542454
0.469997	38.835052	13.136145	73.124672	22.522074
0.470997	38.908127	13.158636	73.090401	22.501709
0.471997	38.981167	13.181108	73.056168	22.481359
0.472997	39.054173	13.203558	73.021965	22.461023
0.473997	39.127144	13.225988	72.987793	22.440702
0.474997	39.200081	13.248399	72.953659	22.420397
0.475997	39.272984	13.270789	72.919556	22.400106
0.476997	39.345852	13.293159	72.885483	22.379831
0.477997	39.418686	13.315508	72.851448	22.359570
0.478997	39.491486	13.337837	72.817444	22.339323
0.479997	39.564251	13.360147	72.783470	22.319092
0.480997	39.636982	13.382435	72.749535	22.298874
0.481997	39.709682	13.404703	72.715630	22.278671
0.482997	39.782349	13.426951	72.681755	22.258484
0.483997	39.854980	13.449180	72.647919	22.238310
0.484997	39.927578	13.471388	72.614113	22.218151
0.485997	40.000141	13.493576	72.580338	22.198008
0.486997	40.072670	13.515744	72.546593	22.177877
0.487997	40.145164	13.537892	72.512886	22.157763
0.488997	40.217628	13.560019	72.479210	22.137663
0.489997	40.290058	13.582127	72.445564	22.117577
0.490997	40.362453	13.604214	72.411957	22.097506
0.491997	40.434814	13.626281	72.378380	22.077448
0.492997	40.507141	13.648328	72.344833	22.057405
0.493997	40.579437	13.670355	72.311317	22.037378
0.494997	40.651699	13.692362	72.277840	22.017365
0.495997	40.723927	13.714349	72.244392	21.997366
0.496997	40.796120	13.736316	72.210976	21.977381
0.497997	40.868282	13.758264	72.177589	21.957411
0.498997	40.940411	13.780191	72.144234	21.937454
0.499997	41.012505	13.802099	72.110916	21.917513
0.500997	41.084564	13.823987	72.077629	21.897585
0.501997	41.156593	13.845855	72.044373	21.877672
0.502997	41.228588	13.867702	72.011147	21.857773
0.503997	41.300549	13.889530	71.977951	21.837887
0.504997	41.372478	13.911338	71.944794	21.818016
0.505997	41.444374	13.933126	71.911667	21.798159
0.506997	41.516235	13.954895	71.878571	21.778316
0.507997	41.588066	13.976644	71.845505	21.758488
0.508997	41.659863	13.998372	71.812469	21.738674
0.509997	41.731625	14.020082	71.779465	21.718874
0.510997	41.803356	14.041771	71.746490	21.699087
0.511997	41.875053	14.063440	71.713554	21.679316
0.512997	41.946716	14.085090	71.680649	21.659557
0.513997	42.018349	14.106720	71.647774	21.639812
0.514997	42.089947	14.128330	71.614929	21.620083
0.515997	42.161514	14.149920	71.582115	21.600367
0.516997	42.233047	14.171492	71.549332	21.580664
0.517997	42.304546	14.193043	71.516579	21.560976
0.518997	42.376015	14.214574	71.483856	21.541302
0.519997	42.447449	14.236086	71.451164	21.521641
0.520997	42.518852	14.257578	71.418510	21.501993
0.521997	42.590221	14.279051	71.385887	21.482361
0.522997	42.661560	14.300504	71.353294	21.462742
0.523997	42.732864	14.321937	71.320732	21.443136
0.524997	42.804138	14.343350	71.288200	21.423544
0.525997	42.875378	14.364744	71.255699	21.403967
0.526997	42.946583	14.386119	71.223228	21.384403
0.527997	43.017757	14.407474	71.190788	21.364853
0.528997	43.088898	14.428809	71.158379	21.345316
0.529997	43.160007	14.450125	71.125999	21.325792
0.530997	43.231087	14.471421	71.093651	21.306284
0.531997	43.302132	14.492699	71.061333	21.286789
0.532997	43.373146	14.513956	71.029045	21.267307
0.533997	43.444126	14.535194	70.996788	21.247839
0.534997	43.515076	14.556413	70.964561	21.228384
0.535997	43.585991	14.577612	70.932365	21.208942
0.536997	43.656876	14.598792	70.900200	21.189514
0.537997	43.727726	14.619952	70.868065	21.170099
0.538997	43.798546	14.641093	70.835960	21.150700
0.539997	43.869335	14.662215	70.803886	21.131313
0.540997	43.940090	14.683317	70.771843	21.111940
0.541997	44.010815	14.704400	70.739830	21.092581
0.542997	44.081505	14.725464	70.707848	21.073235
0.543997	44.152164	14.746508	70.675896	21.053902
0.544997	44.222794	14.767532	70.643974	21.034582
0.545997	44.293388	14.788538	70.612083	21.015276
0.546997	44.363953	14.809525	70.580223	20.995983
0.547997	44.434486	14.830492	70.548393	20.976704
0.548997	44.504986	14.851439	70.516586	20.957438
0.549996	44.575455	14.872368	70.484810	20.938185
0.550996	44.645893	14.893277	70.453064	20.918945
0.551996	44.716297	14.914167	70.421349	20.899719
0.552996	44.786671	14.935039	70.389664	20.880507
0.553996	44.857014	14.955891	70.358009	20.861307
0.554996	44.927326	14.976723	70.326385	20.842121
0.555996	44.997604	14.997536	70.294792	20.822947
0.556996	45.067852	15.018330	70.263229	20.803785
0.557996	45.138069	15.039104	70.231689	20.784637
0.558996	45.208252	15.059860	70.200180	20.765503
